"81834"	566
"96079"	565
"56757"	564
"117529"	563
"2542"	560
"215"	559
"69134"	558
"166643"	556
"59387"	554
"122900"	551
"1968"	549
"61240"	542
"150"	541
"36529"	540
"174055"	540
"6323"	537
"88163"	534
"33493"	531
"2918"	531
"2657"	529
"102903"	529
"47610"	528
"40629"	528
"44195"	523
"104374"	523
"76093"	522
"67255"	522
"4873"	522
"40815"	522
"57368"	521
"2174"	521
"52885"	520
"8784"	519
"2232"	519
"35836"	518
"34048"	518
"5378"	517
"49272"	516
"106696"	515
"1252"	513
"61323"	510
"4027"	510
"189203"	510
"183869"	510
"122892"	509
"2076"	506
"122918"	504
"115122"	502
"27904"	501
"80549"	500
"90405"	499
"4886"	499
"168252"	499
"47099"	496
"143355"	494
"135143"	494
"1232"	489
"96737"	488
"177615"	488
"72011"	486
"48385"	486
"3793"	485
"140267"	483
"8368"	482
"69481"	480
"3996"	480
"69844"	478
"152081"	477
"139644"	477
"72378"	475
"3897"	473
"4022"	471
"1961"	471
"8533"	469
"1580"	468
"41566"	466
"3176"	465
"2716"	465
"2019"	465
"1285"	465
"108729"	465
"4370"	464
"135536"	464
"5816"	463
"7143"	460
"592"	459
"1676"	459
"97304"	457
"45722"	457
"70"	456
"741"	454
"163645"	454
"44199"	453
"34319"	453
"90866"	452
"6333"	452
"158783"	450
"44665"	448
"1645"	447
"102445"	446
"288"	445
"63992"	442
"5690"	442
"106918"	442
"903"	441
"3081"	441
"113741"	440
"1884"	439
"88140"	438
"88125"	438
"5617"	436
"253"	436
"121231"	436
"122922"	434
"106487"	434
"26662"	430
"2011"	428
"87232"	427
"122926"	426
"74228"	424
"72226"	424
"33166"	423
"1221"	423
"89492"	421
"30749"	421
"122914"	421
"103042"	421
"3275"	420
"81562"	417
"3556"	417
"8910"	416
"83134"	416
"80969"	416
"68319"	416
"4144"	416
"66934"	415
"56145"	414
"1073"	414
"1035"	414
"105355"	413
"111360"	412
"923"	411
"1784"	411
"595"	410
"3994"	410
"1220"	410
"97306"	408
"1917"	408
"88810"	406
"7451"	406
"588"	406
"140174"	406
"63072"	405
"106489"	405
"1259"	404
"1307"	403
"223"	402
"457"	401
"55269"	399
"8361"	398
"45499"	397
"152077"	397
"60950"	396
"96829"	395
"4308"	395
"162414"	395
"1225"	395
"1230"	394
"8665"	393
"110102"	393
"919"	391
"78499"	391
"3160"	391
"1387"	391
"6378"	390
"90376"	389
"8529"	389
"58998"	389
"195159"	389
"4105"	388
"29"	387
"111362"	385
"8638"	383
"1209"	383
"82459"	382
"64839"	381
"44761"	381
"2706"	381
"2572"	381
"53125"	380
"1233"	378
"4246"	377
"173291"	377
"7371"	376
"85510"	375
"62511"	375
"88744"	374
"2791"	374
"68791"	373
"3676"	373
"108932"	373
"2160"	372
"136864"	371
"2671"	370
"71057"	369
"49530"	369
"2395"	369
"112290"	369
"55290"	368
"84954"	367
"48082"	367
"2985"	367
"40819"	365
"3052"	365
"2318"	365
"1228"	365
"106100"	365
"188301"	363
"120466"	363
"5349"	362
"6350"	360
"53519"	360
"33679"	360
"177765"	359
"1590"	359
"1207"	359
"5502"	358
"103249"	358
"187031"	357
"597"	356
"37729"	356
"1204"	356
"2115"	354
"3476"	353
"158966"	353
"953"	352
"53996"	352
"2700"	352
"95441"	351
"41285"	351
"3481"	351
"1215"	351
"110730"	351
"89864"	350
"61132"	350
"1464"	350
"143385"	349
"67197"	348
"117176"	348
"4865"	347
"41569"	347
"71135"	346
"3527"	346
"1175"	346
"1237"	345
"77307"	344
"165549"	344
"89753"	343
"86190"	343
"590"	343
"187595"	342
"7090"	341
"2161"	341
"95875"	340
"86833"	340
"3967"	340
"194951"	339
"183611"	339
"81932"	338
"59784"	338
"34162"	338
"2710"	338
"92420"	337
"55052"	337
"103688"	337
"8376"	336
"78574"	336
"2268"	336
"81847"	335
"4641"	335
"1907"	335
"7318"	334
"1247"	334
"106002"	334
"353"	333
"1967"	333
"902"	332
"3300"	332
"158238"	332
"102407"	332
"8636"	331
"922"	329
"16"	329
"95167"	328
"197175"	328
"91542"	327
"8798"	327
"81564"	327
"7373"	326
"57274"	326
"7022"	325
"44974"	325
"3114"	325
"1997"	324
"109848"	324
"4816"	322
"116897"	322
"93510"	321
"71530"	321
"176419"	321
"1103"	321
"81229"	320
"380"	320
"8783"	319
"63876"	319
"316"	319
"163134"	319
"114180"	318
"106072"	317
"152970"	316
"97913"	315
"64969"	315
"49286"	315
"140110"	315
"60040"	314
"31696"	314
"1235"	314
"89759"	313
"555"	313
"48304"	313
"192803"	313
"105504"	313
"8641"	312
"60074"	312
"5679"	312
"17"	312
"89470"	311
"55280"	311
"4447"	311
"173941"	311
"79091"	310
"30793"	310
"1261"	310
"106916"	310
"7458"	309
"6373"	309
"55442"	309
"168248"	309
"2012"	307
"8984"	306
"33660"	306
"30812"	306
"1266"	306
"86898"	305
"6953"	305
"5673"	305
"231"	305
"53318"	303
"72641"	302
"133645"	302
"1298"	302
"79293"	301
"4310"	301
"48997"	300
"31410"	300
"159415"	300
"1288"	300
"53123"	299
"189363"	299
"108190"	299
"183897"	298
"177689"	298
"3362"	297
"3471"	296
"6787"	295
"175303"	295
"80693"	294
"1097"	294
"3863"	293
"183837"	293
"8981"	292
"55118"	292
"37386"	292
"733"	291
"7445"	290
"71579"	290
"648"	290
"1278"	290
"910"	289
"71464"	289
"6754"	289
"65642"	289
"60072"	289
"54001"	289
"5010"	289
"3916"	289
"99149"	288
"8970"	288
"586"	288
"3186"	288
"1923"	288
"168612"	287
"122910"	287
"78836"	286
"90746"	285
"95510"	284
"3503"	284
"2313"	284
"1234"	284
"8360"	283
"377"	283
"2424"	283
"2321"	283
"2194"	282
"45447"	281
"3252"	281
"161582"	281
"908"	280
"140715"	280
"1127"	280
"102123"	280
"80219"	279
"45720"	279
"1079"	279
"6867"	278
"8622"	277
"6807"	277
"5992"	277
"3499"	277
"198"	277
"132046"	277
"6537"	276
"122920"	276
"913"	275
"539"	275
"34437"	275
"187541"	275
"168492"	275
"98961"	274
"1320"	274
"80489"	273
"6947"	272
"441"	272
"8014"	271
"2617"	271
"166461"	271
"6218"	270
"344"	270
"170"	270
"74754"	269
"72720"	269
"179401"	269
"1212"	269
"1088"	269
"78349"	268
"3702"	268
"189333"	268
"68952"	267
"4437"	267
"2987"	267
"1954"	267
"110882"	267
"89904"	266
"87306"	265
"6214"	265
"5377"	265
"40583"	265
"71838"	264
"7013"	264
"2353"	263
"166534"	263
"104913"	263
"65261"	262
"64622"	262
"5388"	262
"39"	262
"25"	262
"78039"	261
"714"	261
"1391"	260
"920"	259
"67734"	259
"52973"	259
"135569"	258
"115210"	258
"1090"	258
"99917"	257
"41997"	257
"189713"	257
"134368"	257
"88405"	256
"1610"	256
"52722"	255
"4553"	255
"169984"	255
"55765"	254
"508"	254
"48738"	254
"184997"	254
"71033"	253
"100714"	253
"90439"	252
"53953"	252
"1356"	252
"628"	251
"42723"	251
"337"	251
"7360"	250
"4014"	250
"111921"	250
"6774"	249
"56171"	249
"47997"	249
"2529"	249
"116823"	249
"63113"	248
"48744"	248
"27831"	248
"2600"	248
"1339"	248
"115680"	248
"64575"	247
"2797"	247
"3435"	246
"1562"	246
"2761"	245
"138036"	245
"1101"	245
"7265"	244
"94780"	243
"4642"	243
"39292"	243
"169864"	243
"3910"	242
"1690"	242
"1377"	242
"1059"	242
"1466"	241
"1092"	241
"62434"	240
"204698"	240
"1673"	240
"1262"	240
"59615"	239
"5956"	239
"103341"	239
"8873"	238
"55814"	238
"40732"	238
"1172"	238
"7323"	237
"367"	237
"2124"	237
"1982"	237
"8949"	236
"36517"	236
"2403"	236
"5218"	235
"4776"	235
"1380"	235
"90249"	234
"70293"	234
"52952"	234
"5225"	234
"184471"	234
"1333"	234
"6936"	233
"68073"	233
"52604"	233
"192385"	233
"79695"	232
"76175"	232
"74545"	232
"7293"	231
"69784"	231
"6440"	231
"165"	231
"8807"	230
"46723"	230
"3703"	230
"179119"	230
"7454"	229
"7160"	229
"67087"	229
"58803"	229
"113345"	229
"8917"	228
"7034"	228
"183421"	228
"71379"	227
"33162"	227
"175569"	227
"104944"	227
"68159"	226
"5991"	226
"38886"	226
"2951"	226
"1485"	226
"98154"	225
"89774"	225
"54995"	225
"4754"	225
"31685"	225
"2730"	225
"136020"	225
"162606"	224
"161634"	224
"1573"	224
"61024"	223
"160980"	223
"2427"	222
"84772"	221
"6773"	221
"64497"	221
"26326"	221
"128838"	221
"114662"	221
"112171"	221
"2459"	220
"111659"	220
"107771"	220
"192389"	219
"8507"	218
"60756"	218
"149334"	218
"56715"	217
"49278"	217
"96728"	216
"96588"	216
"64034"	216
"2683"	216
"968"	215
"8983"	215
"69951"	215
"3307"	215
"2297"	215
"2105"	215
"208"	215
"105844"	215
"79592"	214
"3948"	214
"1517"	214
"117533"	214
"91077"	213
"5464"	213
"37741"	213
"2021"	213
"128620"	213
"1028"	213
"64983"	212
"471"	212
"3285"	212
"1293"	212
"82667"	211
"7460"	211
"4725"	211
"4367"	211
"33880"	211
"1281"	211
"112623"	211
"108727"	211
"97923"	210
"93363"	210
"34150"	210
"3175"	210
"26776"	210
"2396"	210
"2144"	210
"2010"	210
"56788"	209
"56339"	209
"4235"	209
"2455"	209
"178061"	209
"97"	208
"85131"	208
"1032"	208
"180985"	207
"1183"	207
"1178"	207
"954"	206
"95088"	206
"5669"	206
"1396"	206
"1345"	206
"8972"	205
"51412"	205
"4034"	205
"3105"	205
"3030"	205
"2908"	205
"119141"	205
"736"	204
"5791"	204
"53972"	204
"1729"	204
"153"	204
"91630"	203
"90531"	203
"6157"	203
"5630"	203
"156387"	203
"1500"	203
"65514"	202
"5291"	202
"509"	202
"500"	202
"2672"	202
"235"	202
"106766"	202
"587"	201
"5299"	201
"4874"	201
"1552"	201
"6863"	200
"60397"	200
"59126"	200
"57640"	200
"3545"	200
"33171"	200
"2599"	200
"2125"	200
"143657"	200
"90430"	199
"55276"	199
"48696"	199
"4148"	199
"2167"	199
"1374"	199
"1263"	199
"65130"	198
"63062"	198
"1747"	198
"1357"	198
"8464"	197
"53464"	197
"45672"	197
"3969"	197
"2428"	197
"1148"	197
"111364"	197
"79185"	196
"2810"	196
"27706"	196
"2541"	196
"80906"	195
"79242"	195
"47629"	195
"3156"	195
"7387"	194
"4223"	194
"41571"	194
"3786"	194
"194448"	194
"5881"	193
"5266"	193
"3753"	193
"27660"	193
"99112"	192
"85412"	192
"7327"	192
"66665"	192
"167832"	192
"8973"	191
"87234"	191
"78105"	191
"5064"	191
"2176"	191
"2000"	191
"192379"	191
"1393"	191
"899"	190
"43396"	190
"3018"	190
"2467"	190
"87430"	189
"52281"	189
"3418"	189
"27788"	189
"1407"	189
"90057"	188
"80917"	188
"3671"	188
"3033"	188
"2890"	188
"2413"	188
"1805"	188
"118696"	188
"84944"	187
"72737"	187
"2729"	187
"2360"	187
"1639"	187
"1241"	187
"916"	186
"7347"	186
"45880"	186
"4369"	186
"38038"	186
"85788"	185
"73211"	185
"6188"	185
"53000"	185
"3421"	185
"2361"	185
"2355"	185
"2005"	185
"180045"	185
"8958"	184
"45517"	184
"180497"	184
"71254"	183
"64620"	183
"5878"	183
"49649"	183
"4855"	183
"3698"	183
"3355"	183
"31364"	183
"1282"	183
"111443"	183
"91976"	182
"62849"	182
"49932"	182
"45728"	182
"45081"	182
"3006"	182
"91535"	181
"6534"	181
"3262"	181
"247"	181
"1947"	181
"184253"	181
"173925"	181
"1227"	181
"84601"	180
"69406"	180
"3210"	180
"2"	180
"176101"	180
"2193"	179
"188189"	179
"1321"	179
"118900"	179
"93805"	178
"56152"	178
"53956"	178
"197711"	178
"7669"	177
"66371"	177
"42632"	177
"160080"	177
"914"	176
"594"	176
"5608"	176
"103306"	176
"93838"	175
"87869"	175
"87304"	175
"79251"	175
"6979"	175
"68554"	175
"63131"	175
"168122"	175
"1394"	175
"94018"	174
"71156"	174
"71106"	174
"64716"	174
"47200"	174
"3408"	174
"1271"	174
"116799"	174
"1129"	174
"5954"	173
"3504"	173
"3328"	173
"27815"	173
"2594"	173
"1608"	173
"158872"	173
"62203"	172
"30803"	172
"1952"	172
"102684"	172
"909"	171
"866"	171
"77455"	171
"74275"	171
"6669"	171
"6291"	171
"3751"	171
"2248"	171
"2231"	171
"123"	171
"1211"	171
"100383"	171
"45186"	170
"42004"	170
"7044"	169
"6708"	169
"442"	169
"4016"	169
"3489"	169
"2872"	169
"2018"	169
"7419"	168
"7346"	168
"6902"	168
"58047"	168
"42738"	168
"3730"	168
"187601"	168
"89804"	167
"78893"	167
"6564"	167
"27700"	167
"1243"	167
"1217"	167
"5528"	166
"54997"	166
"50068"	166
"4643"	166
"172"	166
"94677"	165
"8528"	165
"74510"	165
"5459"	165
"37733"	165
"3462"	165
"2009"	165
"162578"	165
"1304"	165
"94070"	164
"55363"	164
"3623"	164
"357"	164
"955"	163
"8666"	163
"6281"	163
"2819"	163
"186587"	163
"94777"	162
"86880"	162
"56587"	162
"5294"	162
"47423"	162
"2640"	162
"179085"	162
"108981"	162
"89039"	161
"724"	161
"7235"	161
"69640"	161
"6541"	161
"46970"	161
"193"	161
"162082"	161
"58025"	160
"5219"	160
"1358"	160
"1250"	160
"110553"	160
"96811"	159
"86644"	159
"66203"	159
"60037"	159
"47999"	159
"27803"	159
"2117"	159
"1587"	159
"1566"	159
"130490"	159
"8861"	158
"86781"	158
"62644"	158
"192283"	158
"1305"	158
"55805"	157
"55721"	157
"3681"	157
"2947"	157
"27266"	157
"2186"	157
"2118"	157
"1354"	157
"1350"	157
"1248"	157
"1245"	157
"87192"	156
"72407"	156
"71205"	156
"59725"	156
"2949"	156
"155064"	156
"1260"	156
"928"	155
"89118"	155
"67997"	155
"5008"	155
"42418"	155
"1965"	155
"1876"	155
"1244"	155
"87520"	154
"76293"	154
"72731"	154
"71518"	154
"71264"	154
"51709"	154
"1249"	154
"73268"	153
"7123"	153
"54272"	153
"475"	153
"431"	153
"2357"	153
"165603"	153
"95309"	152
"926"	152
"8371"	152
"71520"	152
"6987"	152
"49961"	152
"46972"	152
"3095"	152
"1544"	152
"129354"	152
"114847"	152
"951"	151
"69526"	151
"4007"	151
"37857"	151
"3740"	151
"3469"	151
"345"	151
"3022"	151
"27156"	151
"2420"	151
"2340"	151
"1343"	151
"104243"	151
"99007"	150
"80363"	150
"77201"	150
"6283"	150
"56003"	150
"54881"	150
"49772"	150
"1909"	150
"103772"	150
"70599"	149
"6301"	149
"50601"	149
"45668"	149
"4326"	149
"2501"	149
"1953"	149
"190555"	149
"179817"	149
"143347"	149
"1287"	149
"77800"	148
"62081"	148
"4823"	148
"3039"	148
"2081"	148
"165551"	148
"101088"	148
"74624"	147
"745"	147
"73323"	147
"596"	147
"58301"	147
"3363"	147
"141866"	147
"125916"	147
"112804"	147
"73881"	146
"7158"	146
"67408"	146
"2579"	146
"168254"	146
"127096"	146
"969"	145
"64993"	145
"61236"	145
"44694"	145
"39427"	145
"31878"	145
"3148"	145
"2528"	145
"192245"	145
"168330"	145
"1289"	145
"127202"	145
"117444"	145
"3917"	144
"34"	144
"202429"	144
"2020"	144
"185"	144
"168366"	144
"1635"	144
"141"	144
"1376"	144
"1022"	144
"101962"	144
"56949"	143
"40870"	143
"36535"	143
"2644"	143
"187501"	143
"1292"	143
"1223"	143
"1202"	143
"1104"	143
"109578"	143
"1095"	143
"92058"	142
"8810"	142
"65230"	142
"51086"	142
"4270"	142
"3911"	142
"3255"	142
"3075"	142
"173369"	142
"105593"	142
"81788"	141
"5944"	141
"5882"	141
"52975"	141
"339"	141
"3317"	141
"1913"	141
"134170"	141
"105213"	141
"80831"	140
"78088"	140
"4571"	140
"4344"	140
"34072"	140
"2003"	140
"175661"	140
"1275"	140
"102993"	140
"1029"	140
"80126"	139
"74795"	139
"66509"	139
"58154"	139
"51935"	139
"33615"	139
"2366"	139
"135133"	139
"7981"	138
"46530"	138
"26082"	138
"2140"	138
"173"	138
"157699"	138
"1347"	138
"111384"	138
"110127"	138
"1094"	138
"1025"	138
"101285"	138
"71745"	137
"70567"	137
"57504"	137
"3448"	137
"27592"	137
"2580"	137
"19"	137
"18"	137
"1371"	137
"1297"	137
"1086"	137
"1077"	137
"10"	137
"59549"	136
"2273"	136
"1231"	136
"103980"	136
"8966"	135
"8865"	135
"85774"	135
"7317"	135
"5945"	135
"53322"	135
"44828"	135
"33903"	135
"2391"	135
"160954"	135
"141749"	135
"140247"	135
"118880"	135
"1084"	135
"7063"	134
"59501"	134
"5013"	134
"4734"	134
"3168"	134
"2394"	134
"2335"	134
"2096"	134
"1962"	134
"1680"	134
"137857"	134
"1251"	134
"103384"	134
"93855"	133
"805"	133
"62376"	133
"45950"	133
"38798"	133
"3717"	133
"34532"	133
"27727"	133
"2728"	133
"26903"	133
"2022"	133
"180"	133
"114494"	133
"58103"	132
"56775"	132
"40278"	132
"1779"	132
"1279"	132
"1061"	132
"74416"	131
"60126"	131
"485"	131
"36"	131
"2804"	131
"27728"	131
"180095"	131
"1188"	131
"107069"	131
"103539"	131
"8640"	130
"837"	130
"75985"	130
"7482"	130
"7444"	130
"70336"	130
"59727"	130
"51084"	130
"4239"	130
"2731"	130
"161"	130
"103141"	130
"83613"	129
"74530"	129
"59018"	129
"54190"	129
"202103"	129
"184399"	129
"113862"	129
"106441"	129
"91094"	128
"85056"	128
"78772"	128
"7827"	128
"6001"	128
"33683"	128
"3198"	128
"2085"	128
"202439"	128
"1960"	128
"175"	128
"122924"	128
"109187"	128
"1027"	128
"101362"	128
"8977"	127
"78266"	127
"7285"	127
"6879"	127
"51077"	127
"474"	127
"4085"	127
"3020"	127
"2067"	127
"182823"	127
"1719"	127
"163"	127
"161922"	127
"142509"	127
"118997"	127
"110586"	127
"96861"	126
"93721"	126
"55444"	126
"3510"	126
"3415"	126
"2023"	126
"1597"	126
"1284"	126
"77795"	125
"63859"	125
"45730"	125
"30816"	125
"2278"	125
"2078"	125
"1994"	125
"1449"	125
"136562"	125
"1272"	125
"111781"	125
"95558"	124
"83349"	124
"81537"	124
"6385"	124
"5481"	124
"5269"	124
"50794"	124
"497"	124
"3386"	124
"1276"	124
"122890"	124
"101"	124
"942"	123
"8965"	123
"8253"	123
"7163"	123
"7024"	123
"70183"	123
"58297"	123
"54372"	123
"50641"	123
"4700"	123
"3677"	123
"3638"	123
"349"	123
"2393"	123
"195777"	123
"143367"	123
"1173"	123
"114060"	123
"113780"	123
"113573"	123
"98203"	122
"91199"	122
"69604"	122
"6664"	122
"6552"	122
"5463"	122
"53894"	122
"34542"	122
"342"	122
"2968"	122
"290"	122
"2336"	122
"183843"	122
"166946"	122
"162600"	122
"147"	122
"117881"	122
"911"	121
"85342"	121
"783"	121
"7151"	121
"70159"	121
"6707"	121
"55282"	121
"5152"	121
"43928"	121
"3617"	121
"2138"	121
"2087"	121
"177763"	121
"164367"	121
"155288"	121
"113378"	121
"112138"	121
"104241"	121
"104"	121
"55069"	120
"35957"	120
"201646"	120
"184017"	120
"144482"	120
"102880"	120
"85438"	119
"73290"	119
"7256"	119
"5444"	119
"48"	119
"4728"	119
"46322"	119
"4210"	119
"410"	119
"3819"	119
"2843"	119
"192307"	119
"170697"	119
"930"	118
"8947"	118
"80615"	118
"72171"	118
"5891"	118
"454"	118
"39446"	118
"327"	118
"2423"	118
"112175"	118
"104457"	118
"103075"	118
"832"	117
"7162"	117
"6975"	117
"6818"	117
"6731"	117
"58295"	117
"50685"	117
"4881"	117
"139855"	117
"1342"	117
"1253"	117
"1242"	117
"103335"	117
"97188"	116
"68205"	116
"674"	116
"6593"	116
"6538"	116
"6155"	116
"5147"	116
"4902"	116
"3785"	116
"2648"	116
"2132"	116
"167640"	116
"156726"	116
"77427"	115
"5060"	115
"4025"	115
"3089"	115
"201773"	115
"2006"	115
"196997"	115
"1370"	115
"90374"	114
"9010"	114
"78469"	114
"51931"	114
"51080"	114
"5014"	114
"33154"	114
"3108"	114
"2948"	114
"2294"	114
"2052"	114
"1974"	114
"179881"	114
"1301"	114
"114795"	114
"92422"	113
"898"	113
"82095"	113
"7569"	113
"66090"	113
"54999"	113
"5105"	113
"4914"	113
"47491"	113
"4446"	113
"4002"	113
"3635"	113
"3174"	113
"25771"	113
"2058"	113
"174909"	113
"85401"	112
"72395"	112
"520"	112
"4533"	112
"45210"	112
"3992"	112
"2596"	112
"2495"	112
"2302"	112
"1619"	112
"1295"	112
"104211"	112
"94478"	111
"8477"	111
"83132"	111
"79139"	111
"6659"	111
"6639"	111
"61250"	111
"56286"	111
"48560"	111
"4015"	111
"3735"	111
"27801"	111
"2662"	111
"2550"	111
"1483"	111
"114552"	111
"106438"	111
"994"	110
"89761"	110
"82041"	110
"7926"	110
"74948"	110
"6709"	110
"56941"	110
"55995"	110
"5319"	110
"3868"	110
"3074"	110
"2527"	110
"2406"	110
"143365"	110
"134393"	110
"1302"	110
"1161"	110
"96281"	109
"786"	109
"7001"	109
"6250"	109
"553"	109
"3752"	109
"36401"	109
"329"	109
"2871"	109
"196"	109
"1945"	109
"1757"	109
"152017"	109
"111622"	109
"80846"	108
"74685"	108
"74553"	108
"71248"	108
"6755"	108
"62374"	108
"51471"	108
"44788"	108
"4103"	108
"3593"	108
"3246"	108
"317"	108
"193065"	108
"180297"	108
"1269"	108
"116138"	108
"90600"	107
"905"	107
"86298"	107
"85885"	107
"85367"	107
"7380"	107
"71108"	107
"6187"	107
"6003"	107
"59900"	107
"49822"	107
"4351"	107
"3706"	107
"3354"	107
"2841"	107
"2687"	107
"199"	107
"1916"	107
"177651"	107
"168326"	107
"166568"	107
"1283"	107
"1267"	107
"101525"	107
"82169"	106
"7943"	106
"7386"	106
"3755"	106
"3741"	106
"2993"	106
"2490"	106
"232"	106
"77866"	105
"4019"	105
"3988"	105
"319"	105
"2932"	105
"26242"	105
"2080"	105
"1722"	105
"1416"	105
"112868"	105
"112421"	105
"110501"	105
"104283"	105
"99437"	104
"99145"	104
"91653"	104
"62293"	104
"5574"	104
"5410"	104
"45928"	104
"3424"	104
"27721"	104
"2726"	104
"2717"	104
"2143"	104
"1809"	104
"1674"	104
"164981"	104
"101112"	104
"906"	103
"8154"	103
"72489"	103
"56156"	103
"5254"	103
"52042"	103
"44397"	103
"4128"	103
"37830"	103
"3683"	103
"3273"	103
"3088"	103
"2788"	103
"1895"	103
"159193"	103
"127108"	103
"114074"	103
"91622"	102
"915"	102
"86911"	102
"79879"	102
"6820"	102
"53993"	102
"50912"	102
"4018"	102
"3983"	102
"3409"	102
"2953"	102
"2863"	102
"2411"	102
"1777"	102
"157296"	102
"1408"	102
"109673"	102
"98491"	101
"98243"	101
"80551"	101
"6957"	101
"59295"	101
"59118"	101
"5508"	101
"46965"	101
"45431"	101
"4467"	101
"428"	101
"3736"	101
"366"	101
"3621"	101
"3552"	101
"2763"	101
"2746"	101
"2724"	101
"2376"	101
"1924"	101
"170945"	101
"132480"	101
"120799"	101
"102800"	101
"91273"	100
"87485"	100
"85179"	100
"83302"	100
"8207"	100
"6985"	100
"68848"	100
"55830"	100
"4992"	100
"4638"	100
"3801"	100
"3298"	100
"2701"	100
"26150"	100
"194016"	100
"174727"	100
"103372"	100
"102194"	100
"93498"	99
"88235"	99
"8645"	99
"7587"	99
"7263"	99
"6643"	99
"6270"	99
"54962"	99
"44709"	99
"4454"	99
"3993"	99
"3788"	99
"3072"	99
"2068"	99
"179247"	99
"1641"	99
"1569"	99
"1513"	99
"1372"	99
"1348"	99
"1096"	99
"96832"	98
"96691"	98
"8906"	98
"72733"	98
"6645"	98
"6287"	98
"39234"	98
"27834"	98
"2664"	98
"1882"	98
"173145"	98
"152083"	98
"142448"	98
"1037"	98
"91890"	97
"838"	97
"7925"	97
"6971"	97
"6058"	97
"60293"	97
"53468"	97
"52806"	97
"51091"	97
"43376"	97
"4327"	97
"42011"	97
"40412"	97
"30820"	97
"3034"	97
"26131"	97
"2183"	97
"146656"	97
"98361"	96
"96655"	96
"78316"	96
